GeneID,BC1,BC2,BC3,,,,,
AT3G49470,107.1 ,92.5 ,104.0 ,,,,,
AT3G49480,0.0 ,0.0 ,0.0 ,,,,,
AT3G49490,18.4 ,19.5 ,22.2 ,,,,,
AT3G49500,11.6 ,11.3 ,11.9 ,,,,,
AT3G49510,0.0 ,0.0 ,1.6 ,,,,,
AT3G49520,0.0 ,0.0 ,0.0 ,,,,,
AT3G49530,34.7 ,37.7 ,34.0 ,,,,,
AT3G49540,29.8 ,27.3 ,24.0 ,,,,,
AT3G49550,5.5 ,4.8 ,12.6 ,,,,,
AT3G49551,0.0 ,0.0 ,0.0 ,,,,,
AT3G49560,97.3 ,97.7 ,91.2 ,,,,,
AT3G49570,0.0 ,0.0 ,0.0 ,,,,,
AT3G49580,0.0 ,0.0 ,0.0 ,,,,,
AT3G49590,14.6 ,12.6 ,15.8 ,,,,,
AT3G49600,11.6 ,11.6 ,10.3 ,,,,,
AT3G49601,83.2 ,94.9 ,79.9 ,,,,,
AT3G49610,0.0 ,0.0 ,0.0 ,,,,,
AT3G49620,0.0 ,0.0 ,0.0 ,,,,,
AT3G49630,0.0 ,0.0 ,0.0 ,,,,,
AT3G49640,14.6 ,40.1 ,20.3 ,,,,,
AT3G49645,17.4 ,36.1 ,17.1 ,,,,,
AT3G49650,9.6 ,7.6 ,8.5 ,,,,,
AT3G49660,28.2 ,28.3 ,27.3 ,,,,,
AT3G49668,0.0 ,0.0 ,0.0 ,,,,,
AT3G49670,0.0 ,0.0 ,0.0 ,,,,,
AT3G49680,47.3 ,85.1 ,53.5 ,,,,,
AT3G49690,0.0 ,0.0 ,0.0 ,,,,,
AT3G49700,0.0 ,0.0 ,0.0 ,,,,,
AT3G49710,2.1 ,1.6 ,3.9 ,,,,,
AT3G49720,76.8 ,68.7 ,70.1 ,,,,,
AT3G49725,27.1 ,31.1 ,25.8 ,,,,,
AT3G49730,14.8 ,13.2 ,14.1 ,,,,,
AT3G49740,0.0 ,0.0 ,0.0 ,,,,,
AT3G49744,0.0 ,0.0 ,0.0 ,,,,,
AT3G49750,0.0 ,0.0 ,2.6 ,,,,,
AT3G49760,0.0 ,0.0 ,0.0 ,,,,,
AT3G49765,0.0 ,0.0 ,0.0 ,,,,,
AT3G49770,0.0 ,0.0 ,0.0 ,,,,,
AT3G49780,0.0 ,0.0 ,0.0 ,,,,,
AT3G49790,7.8 ,4.4 ,5.7 ,,,,,
AT3G49796,0.0 ,0.0 ,0.0 ,,,,,
AT3G49800,45.1 ,38.0 ,41.7 ,,,,,
AT3G49810,31.6 ,26.9 ,29.0 ,,,,,
AT3G49820,0.0 ,0.0 ,0.0 ,,,,,
AT3G49830,0.0 ,0.0 ,0.0 ,,,,,
AT3G49840,6.1 ,16.2 ,5.6 ,,,,,
AT3G49845,0.0 ,0.0 ,0.0 ,,,,,
AT3G49850,0.0 ,5.2 ,6.0 ,,,,,
AT3G49860,0.0 ,0.0 ,0.0 ,,,,,
AT3G49870,132.4 ,132.8 ,151.3 ,,,,,
AT3G49880,0.0 ,0.0 ,0.0 ,,,,,
AT3G49890,15.6 ,15.6 ,21.4 ,,,,,
AT3G49900,0.0 ,0.0 ,0.0 ,,,,,
AT3G49910,575.1 ,610.2 ,682.8 ,,,,,
AT3G49920,11.8 ,9.2 ,12.1 ,,,,,
AT3G49925,0.0 ,0.0 ,0.0 ,,,,,
AT3G49930,0.0 ,0.0 ,0.0 ,,,,,
AT3G49940,0.0 ,0.0 ,0.0 ,,,,,
AT3G49950,0.0 ,0.0 ,0.0 ,,,,,
AT3G49960,0.0 ,0.0 ,0.0 ,,,,,
AT3G49970,0.0 ,0.0 ,0.0 ,,,,,
AT3G49980,0.0 ,0.0 ,0.0 ,,,,,
AT3G49990,57.5 ,52.5 ,56.6 ,,,,,
AT3G50000,175.0 ,157.8 ,184.3 ,,,,,
AT3G50010,0.0 ,0.0 ,0.0 ,,,,,
AT3G50020,0.0 ,0.0 ,0.0 ,,,,,
AT3G50022,0.0 ,0.0 ,0.0 ,,,,,
AT3G50030,0.0 ,0.0 ,0.2 ,,,,,
AT3G50040,3.3 ,2.1 ,2.9 ,,,,,
AT3G50050,3.6 ,2.8 ,7.8 ,,,,,
AT3G50060,68.8 ,56.8 ,58.8 ,,,,,
AT3G50070,101.2 ,120.1 ,95.6 ,,,,,
AT3G50080,21.9 ,19.9 ,24.5 ,,,,,
AT3G50090,501.8 ,520.7 ,526.8 ,,,,,
AT3G50100,0.0 ,0.0 ,0.0 ,,,,,
AT3G50110,15.5 ,12.9 ,14.5 ,,,,,
AT3G50120,0.0 ,0.0 ,0.0 ,,,,,
AT3G50123,0.0 ,0.0 ,0.0 ,,,,,
AT3G50130,0.0 ,0.0 ,0.0 ,,,,,
AT3G50140,0.0 ,0.0 ,0.0 ,,,,,
AT3G50150,0.0 ,0.0 ,0.0 ,,,,,
AT3G50160,0.0 ,0.0 ,0.0 ,,,,,
AT3G50170,0.0 ,0.0 ,0.0 ,,,,,
AT3G50180,0.0 ,0.0 ,0.0 ,,,,,
AT3G50190,0.0 ,0.0 ,0.0 ,,,,,
AT3G50200,0.0 ,0.0 ,0.0 ,,,,,
AT3G50210,15.2 ,12.6 ,16.7 ,,,,,
AT3G50220,0.0 ,0.0 ,0.0 ,,,,,
AT3G50230,0.0 ,0.0 ,0.0 ,,,,,
AT3G50240,52.9 ,58.0 ,52.8 ,,,,,
AT3G50250,0.0 ,0.0 ,0.0 ,,,,,
AT3G50260,0.0 ,0.0 ,0.0 ,,,,,
AT3G50270,0.0 ,0.0 ,0.0 ,,,,,
AT3G50280,0.0 ,0.0 ,0.0 ,,,,,
AT3G50290,0.0 ,0.0 ,0.0 ,,,,,
AT3G50300,0.0 ,0.0 ,0.0 ,,,,,
AT3G50310,0.0 ,0.0 ,0.0 ,,,,,
AT3G50320,0.0 ,0.0 ,0.0 ,,,,,
AT3G50330,0.0 ,0.0 ,0.0 ,,,,,
AT3G50337,0.0 ,0.0 ,0.0 ,,,,,
AT3G50340,0.4 ,0.4 ,0.3 ,,,,,
AT3G50350,0.0 ,0.0 ,0.0 ,,,,,
AT3G50360,80.5 ,85.6 ,81.9 ,,,,,
AT3G50370,13.4 ,13.9 ,11.3 ,,,,,
AT3G50373,0.0 ,0.0 ,0.0 ,,,,,
AT3G50380,3.0 ,2.8 ,3.1 ,,,,,
AT3G50390,0.0 ,0.0 ,0.0 ,,,,,
AT3G50400,0.0 ,0.0 ,0.0 ,,,,,
AT3G50410,88.2 ,77.6 ,71.3 ,,,,,
AT3G50420,0.0 ,0.2 ,0.0 ,,,,,
AT3G50430,0.7 ,5.9 ,4.5 ,,,,,
AT3G50440,0.0 ,0.0 ,0.0 ,,,,,
AT3G50450,0.0 ,0.0 ,0.0 ,,,,,
AT3G50460,0.0 ,0.0 ,0.0 ,,,,,
AT3G50470,0.0 ,0.0 ,0.0 ,,,,,
AT3G50480,0.0 ,0.0 ,0.0 ,,,,,
AT3G50490,0.0 ,0.0 ,0.0 ,,,,,
AT3G50500,45.9 ,37.3 ,46.2 ,,,,,
AT3G50505,0.0 ,0.0 ,0.0 ,,,,,
AT3G50510,0.0 ,0.0 ,0.0 ,,,,,
AT3G50520,73.6 ,75.2 ,73.6 ,,,,,
AT3G50530,23.3 ,19.0 ,25.5 ,,,,,
AT3G50540,0.0 ,0.0 ,0.0 ,,,,,
AT3G50550,28.6 ,27.3 ,36.6 ,,,,,
AT3G50560,0.0 ,0.0 ,0.0 ,,,,,
AT3G50570,0.0 ,0.0 ,0.0 ,,,,,
AT3G50580,0.0 ,0.0 ,0.0 ,,,,,
AT3G50590,4.2 ,3.8 ,6.1 ,,,,,
AT3G50610,0.0 ,0.0 ,0.0 ,,,,,
AT3G50620,42.0 ,35.7 ,44.9 ,,,,,
AT3G50625,0.0 ,0.0 ,0.0 ,,,,,
AT3G50630,8.3 ,7.4 ,13.1 ,,,,,
AT3G50640,0.0 ,0.0 ,0.0 ,,,,,
AT3G50650,0.0 ,0.0 ,0.0 ,,,,,
AT3G50651,0.0 ,0.0 ,0.0 ,,,,,
AT3G50660,0.0 ,0.0 ,0.0 ,,,,,
AT3G50665,0.0 ,0.0 ,0.0 ,,,,,
AT3G50670,82.4 ,106.2 ,82.0 ,,,,,
AT3G50674,0.0 ,0.0 ,0.0 ,,,,,
AT3G50680,0.0 ,0.0 ,0.0 ,,,,,
AT3G50682,0.0 ,0.0 ,0.0 ,,,,,
AT3G50685,7.0 ,8.4 ,6.4 ,,,,,
AT3G50690,19.9 ,16.0 ,22.5 ,,,,,
AT3G50695,0.0 ,0.0 ,0.0 ,,,,,
AT3G50700,13.6 ,12.6 ,12.2 ,,,,,
AT3G50710,0.0 ,0.0 ,0.0 ,,,,,
AT3G50720,0.0 ,0.0 ,0.0 ,,,,,
AT3G50730,0.0 ,0.0 ,0.0 ,,,,,
AT3G50740,0.0 ,0.0 ,0.0 ,,,,,
AT3G50750,11.8 ,8.7 ,10.8 ,,,,,
AT3G50751,0.0 ,0.0 ,0.0 ,,,,,
AT3G50755,0.0 ,0.0 ,0.0 ,,,,,
AT3G50760,0.0 ,0.0 ,0.0 ,,,,,
AT3G50764,0.0 ,0.0 ,0.0 ,,,,,
AT3G50770,0.0 ,0.0 ,0.0 ,,,,,
AT3G50780,0.0 ,0.0 ,0.0 ,,,,,
AT3G50790,3.8 ,12.7 ,2.9 ,,,,,
AT3G50800,0.0 ,0.0 ,0.0 ,,,,,
AT3G50808,0.0 ,0.0 ,0.0 ,,,,,
AT3G50810,19.4 ,24.0 ,18.9 ,,,,,
AT3G50820,0.0 ,0.0 ,0.6 ,,,,,
AT3G50825,0.0 ,0.0 ,0.0 ,,,,,
AT3G50830,55.3 ,43.5 ,53.1 ,,,,,
AT3G50835,0.0 ,0.0 ,0.0 ,,,,,
AT3G50840,0.0 ,0.0 ,0.0 ,,,,,
AT3G50845,9.2 ,10.7 ,14.9 ,,,,,
AT3G50850,0.0 ,0.0 ,0.0 ,,,,,
AT3G50860,26.4 ,33.4 ,24.3 ,,,,,
AT3G50870,72.6 ,82.2 ,60.3 ,,,,,
AT3G50880,3.0 ,2.3 ,5.0 ,,,,,
AT3G50890,0.0 ,0.0 ,0.0 ,,,,,
AT3G50895,0.0 ,0.0 ,0.0 ,,,,,
AT3G50900,0.0 ,0.0 ,0.0 ,,,,,
AT3G50910,57.9 ,50.1 ,50.7 ,,,,,
AT3G50920,8.6 ,14.2 ,18.5 ,,,,,
AT3G50925,0.0 ,0.0 ,0.0 ,,,,,
AT3G50930,0.0 ,0.0 ,0.0 ,,,,,
AT3G50940,0.0 ,0.0 ,0.0 ,,,,,
AT3G50950,0.0 ,0.0 ,0.0 ,,,,,
AT3G50960,36.3 ,44.4 ,32.3 ,,,,,
AT3G50970,0.0 ,0.0 ,0.0 ,,,,,
AT3G50980,0.0 ,0.0 ,0.0 ,,,,,
AT3G50990,0.0 ,0.0 ,0.0 ,,,,,
AT3G51000,0.0 ,0.0 ,0.0 ,,,,,
AT3G51010,146.1 ,141.4 ,151.6 ,,,,,
AT3G51020,0.0 ,0.0 ,0.0 ,,,,,
AT3G51030,0.0 ,0.0 ,0.0 ,,,,,
AT3G51040,13.8 ,11.2 ,14.5 ,,,,,
AT3G51050,35.7 ,38.3 ,35.9 ,,,,,
AT3G51057,0.0 ,0.0 ,0.0 ,,,,,
AT3G51060,0.0 ,0.0 ,0.0 ,,,,,
AT3G51070,0.0 ,2.8 ,0.0 ,,,,,
AT3G51075,0.8 ,9.3 ,0.8 ,,,,,
AT3G51080,100.3 ,88.2 ,91.0 ,,,,,
AT3G51090,114.1 ,94.8 ,106.8 ,,,,,
AT3G51100,50.8 ,65.4 ,53.7 ,,,,,
AT3G51110,31.7 ,26.8 ,27.7 ,,,,,
AT3G51120,16.9 ,14.3 ,13.8 ,,,,,
AT3G51130,85.5 ,83.8 ,80.9 ,,,,,
AT3G51135,0.0 ,0.0 ,0.0 ,,,,,
AT3G51140,45.5 ,54.9 ,47.6 ,,,,,
AT3G51150,2.7 ,3.3 ,4.2 ,,,,,
AT3G51160,222.6 ,248.6 ,204.5 ,,,,,
AT3G51171,0.0 ,0.0 ,1.7 ,,,,,
AT3G51180,9.0 ,6.6 ,6.5 ,,,,,
AT3G51190,0.0 ,0.0 ,0.0 ,,,,,
AT3G51200,0.0 ,0.0 ,0.0 ,,,,,
AT3G51210,0.0 ,0.0 ,0.0 ,,,,,
AT3G51220,0.0 ,0.0 ,0.0 ,,,,,
AT3G51230,0.0 ,0.0 ,2.2 ,,,,,
AT3G51238,0.0 ,0.0 ,0.0 ,,,,,
AT3G51240,0.0 ,0.0 ,0.0 ,,,,,
AT3G51250,17.7 ,13.1 ,14.3 ,,,,,
AT3G51260,148.1 ,170.2 ,164.7 ,,,,,
AT3G51265,0.0 ,0.0 ,0.0 ,,,,,
AT3G51270,54.1 ,68.6 ,70.1 ,,,,,
AT3G51280,38.6 ,31.6 ,64.8 ,,,,,
AT3G51290,31.6 ,25.2 ,28.8 ,,,,,
AT3G51300,0.0 ,0.0 ,0.0 ,,,,,
AT3G51310,41.4 ,40.6 ,40.2 ,,,,,
AT3G51320,1.6 ,2.2 ,5.2 ,,,,,
AT3G51325,0.0 ,0.0 ,0.0 ,,,,,
AT3G51330,8.3 ,7.6 ,7.8 ,,,,,
AT3G51340,0.0 ,0.0 ,0.0 ,,,,,
AT3G51350,0.0 ,0.0 ,0.0 ,,,,,
AT3G51360,0.0 ,0.0 ,0.0 ,,,,,
AT3G51370,56.2 ,47.0 ,50.0 ,,,,,
AT3G51375,0.0 ,0.0 ,0.0 ,,,,,
AT3G51380,0.0 ,0.0 ,0.0 ,,,,,
AT3G51390,36.3 ,40.1 ,36.8 ,,,,,
AT3G51400,0.0 ,0.0 ,0.0 ,,,,,
AT3G51410,0.0 ,0.0 ,0.0 ,,,,,
AT3G51420,0.0 ,0.0 ,0.0 ,,,,,
AT3G51430,0.0 ,1.8 ,0.1 ,,,,,
AT3G51440,0.0 ,0.0 ,0.0 ,,,,,
AT3G51450,0.3 ,1.3 ,0.3 ,,,,,
AT3G51460,59.1 ,56.6 ,56.3 ,,,,,
AT3G51470,0.0 ,0.0 ,3.1 ,,,,,
AT3G51480,0.0 ,0.0 ,0.0 ,,,,,
AT3G51490,0.0 ,0.0 ,0.0 ,,,,,
AT3G51500,8.5 ,7.1 ,8.3 ,,,,,
AT3G51510,0.0 ,0.0 ,0.0 ,,,,,
AT3G51520,0.0 ,0.1 ,2.2 ,,,,,
AT3G51530,15.0 ,19.2 ,17.3 ,,,,,
AT3G51540,0.0 ,0.0 ,0.0 ,,,,,
AT3G51550,16.2 ,14.6 ,16.1 ,,,,,
AT3G51560,0.1 ,0.0 ,0.4 ,,,,,
AT3G51570,5.9 ,4.5 ,5.0 ,,,,,
AT3G51580,23.6 ,23.1 ,23.6 ,,,,,
AT3G51590,0.0 ,0.0 ,0.0 ,,,,,
AT3G51600,0.0 ,0.0 ,0.0 ,,,,,
AT3G51610,55.8 ,73.7 ,59.4 ,,,,,
AT3G51620,27.4 ,27.7 ,25.9 ,,,,,
AT3G51630,11.3 ,13.7 ,11.4 ,,,,,
AT3G51632,1.2 ,1.7 ,1.4 ,,,,,
AT3G51636,0.0 ,0.0 ,0.0 ,,,,,
AT3G51640,8.0 ,7.3 ,6.5 ,,,,,
AT3G51642,0.0 ,0.0 ,0.0 ,,,,,
AT3G51644,0.0 ,0.0 ,0.0 ,,,,,
AT3G51650,15.1 ,14.0 ,13.0 ,,,,,
AT3G51660,0.0 ,0.0 ,0.0 ,,,,,
AT3G51670,0.0 ,0.1 ,0.0 ,,,,,
AT3G51680,0.0 ,0.0 ,0.0 ,,,,,
AT3G51690,0.0 ,0.0 ,0.0 ,,,,,
AT3G51700,0.0 ,0.0 ,0.0 ,,,,,
AT3G51710,0.0 ,0.0 ,0.0 ,,,,,
AT3G51720,0.2 ,0.1 ,3.7 ,,,,,
AT3G51730,65.0 ,64.7 ,58.6 ,,,,,
AT3G51740,0.3 ,0.3 ,7.5 ,,,,,
AT3G51750,2.9 ,2.3 ,3.6 ,,,,,
AT3G51760,0.0 ,0.0 ,0.0 ,,,,,
AT3G51770,26.7 ,23.6 ,23.3 ,,,,,
AT3G51780,62.1 ,53.9 ,61.7 ,,,,,
AT3G51790,14.5 ,14.1 ,21.6 ,,,,,
AT3G51800,197.6 ,221.3 ,186.8 ,,,,,
AT3G51810,0.0 ,0.0 ,0.0 ,,,,,
AT3G51820,36.1 ,48.6 ,39.2 ,,,,,
AT3G51830,0.8 ,6.2 ,0.5 ,,,,,
AT3G51840,58.8 ,54.0 ,58.5 ,,,,,
AT3G51850,25.8 ,21.6 ,25.8 ,,,,,
AT3G51860,44.3 ,36.8 ,53.9 ,,,,,
AT3G51870,38.3 ,43.2 ,33.3 ,,,,,
AT3G51880,75.4 ,66.9 ,77.8 ,,,,,
AT3G51890,10.1 ,7.7 ,10.6 ,,,,,
AT3G51895,0.0 ,0.0 ,0.0 ,,,,,
AT3G51910,0.0 ,1.6 ,7.8 ,,,,,
AT3G51915,0.0 ,0.0 ,0.0 ,,,,,
AT3G51920,0.0 ,0.0 ,0.0 ,,,,,
AT3G51930,0.0 ,0.0 ,0.0 ,,,,,
AT3G51940,0.2 ,6.5 ,0.1 ,,,,,
AT3G51950,0.0 ,0.0 ,0.0 ,,,,,
AT3G51960,0.0 ,0.0 ,0.0 ,,,,,
AT3G51970,0.0 ,0.0 ,0.0 ,,,,,
AT3G51980,34.7 ,33.9 ,35.9 ,,,,,
AT3G51990,0.7 ,0.6 ,0.8 ,,,,,
AT3G52000,0.0 ,0.0 ,0.0 ,,,,,
AT3G52010,0.0 ,0.0 ,0.0 ,,,,,
AT3G52020,0.0 ,0.0 ,0.0 ,,,,,
AT3G52030,30.8 ,27.1 ,33.8 ,,,,,
AT3G52040,51.9 ,61.4 ,54.8 ,,,,,
AT3G52050,33.4 ,28.6 ,35.8 ,,,,,
AT3G52060,1.8 ,4.8 ,4.3 ,,,,,
AT3G52070,0.0 ,3.1 ,0.3 ,,,,,
AT3G52072,17.1 ,12.0 ,15.1 ,,,,,
AT3G52080,4.6 ,4.1 ,4.0 ,,,,,
AT3G52090,179.1 ,206.3 ,203.4 ,,,,,
AT3G52100,10.2 ,8.3 ,13.6 ,,,,,
AT3G52105,8.1 ,8.7 ,4.7 ,,,,,
AT3G52110,1.1 ,0.8 ,12.3 ,,,,,
AT3G52115,0.1 ,0.1 ,0.0 ,,,,,
AT3G52120,11.5 ,22.6 ,26.7 ,,,,,
AT3G52130,0.0 ,0.0 ,0.0 ,,,,,
AT3G52140,66.9 ,64.0 ,61.8 ,,,,,
AT3G52150,25.3 ,39.6 ,26.1 ,,,,,
AT3G52155,32.8 ,33.5 ,29.0 ,,,,,
AT3G52160,0.2 ,0.1 ,0.4 ,,,,,
AT3G52170,55.7 ,57.7 ,54.5 ,,,,,
AT3G52180,61.2 ,64.6 ,59.7 ,,,,,
AT3G52190,54.9 ,60.5 ,55.1 ,,,,,
AT3G52200,50.9 ,52.0 ,58.7 ,,,,,
AT3G52210,46.5 ,35.6 ,48.1 ,,,,,
AT3G52220,128.5 ,152.0 ,108.7 ,,,,,
AT3G52230,67.9 ,58.7 ,58.2 ,,,,,
AT3G52240,9.9 ,7.1 ,8.9 ,,,,,
AT3G52250,3.0 ,3.1 ,3.0 ,,,,,
AT3G52260,27.7 ,27.3 ,31.8 ,,,,,
AT3G52270,5.4 ,3.0 ,6.2 ,,,,,
AT3G52280,39.0 ,43.2 ,42.1 ,,,,,
AT3G52285,0.0 ,0.0 ,0.0 ,,,,,
AT3G52290,0.0 ,0.0 ,0.0 ,,,,,
AT3G52300,432.5 ,469.2 ,460.7 ,,,,,
AT3G52302,0.0 ,0.0 ,0.0 ,,,,,
AT3G52310,0.3 ,0.3 ,0.5 ,,,,,
AT3G52320,0.0 ,0.0 ,0.0 ,,,,,
AT3G52330,0.0 ,0.0 ,0.0 ,,,,,
AT3G52340,180.0 ,192.2 ,187.7 ,,,,,
AT3G52345,0.0 ,0.0 ,0.0 ,,,,,
AT3G52350,0.0 ,0.0 ,0.0 ,,,,,
AT3G52360,30.3 ,25.7 ,26.1 ,,,,,
AT3G52370,0.0 ,0.0 ,0.0 ,,,,,
AT3G52380,13.9 ,17.2 ,11.4 ,,,,,
AT3G52390,40.1 ,53.4 ,33.9 ,,,,,
AT3G52400,0.5 ,0.9 ,0.8 ,,,,,
AT3G52410,0.0 ,0.0 ,0.0 ,,,,,
AT3G52420,20.6 ,25.7 ,23.5 ,,,,,
AT3G52430,0.0 ,0.0 ,0.0 ,,,,,
AT3G52440,0.0 ,0.0 ,0.0 ,,,,,
AT3G52450,0.0 ,0.0 ,0.0 ,,,,,
AT3G52460,9.8 ,6.8 ,8.1 ,,,,,
AT3G52470,0.0 ,0.0 ,0.0 ,,,,,
AT3G52480,0.0 ,0.0 ,0.0 ,,,,,
AT3G52490,0.2 ,0.1 ,0.2 ,,,,,
AT3G52500,67.2 ,53.1 ,60.8 ,,,,,
AT3G52510,0.0 ,0.0 ,0.0 ,,,,,
AT3G52520,0.0 ,0.0 ,0.0 ,,,,,
AT3G52525,0.0 ,0.0 ,0.0 ,,,,,
AT3G52527,0.0 ,0.0 ,0.0 ,,,,,
AT3G52530,0.0 ,0.0 ,0.0 ,,,,,
AT3G52535,2.6 ,3.8 ,5.7 ,,,,,
AT3G52540,0.0 ,0.0 ,0.0 ,,,,,
AT3G52550,0.0 ,0.0 ,0.0 ,,,,,
AT3G52560,101.6 ,109.4 ,103.0 ,,,,,
AT3G52561,0.0 ,0.0 ,0.0 ,,,,,
AT3G52565,0.0 ,0.0 ,0.0 ,,,,,
AT3G52570,36.1 ,38.9 ,35.8 ,,,,,
AT3G52580,497.8 ,500.0 ,452.3 ,,,,,
AT3G52590,1559.0 ,1543.9 ,1732.6 ,,,,,
AT3G52600,0.0 ,0.0 ,0.0 ,,,,,
AT3G52605,0.0 ,0.0 ,0.2 ,,,,,
AT3G52610,15.4 ,18.9 ,11.5 ,,,,,
AT3G52620,0.0 ,0.0 ,0.0 ,,,,,
AT3G52630,42.5 ,30.2 ,50.5 ,,,,,
AT3G52640,66.4 ,74.9 ,80.2 ,,,,,
AT3G52660,45.3 ,57.0 ,47.1 ,,,,,
AT3G52670,14.8 ,12.3 ,15.3 ,,,,,
AT3G52680,22.5 ,21.0 ,28.1 ,,,,,
AT3G52690,0.0 ,0.0 ,0.0 ,,,,,
AT3G52700,0.0 ,0.0 ,0.0 ,,,,,
AT3G52705,0.0 ,0.0 ,0.0 ,,,,,
AT3G52710,0.0 ,0.0 ,0.4 ,,,,,
AT3G52720,0.0 ,3.3 ,0.0 ,,,,,
AT3G52730,208.8 ,201.6 ,213.5 ,,,,,
AT3G52740,0.0 ,0.0 ,0.0 ,,,,,
AT3G52742,0.0 ,0.0 ,0.0 ,,,,,
AT3G52748,0.0 ,0.0 ,0.0 ,,,,,
AT3G52750,26.5 ,24.4 ,23.2 ,,,,,
AT3G52760,8.0 ,6.7 ,15.0 ,,,,,
AT3G52765,0.0 ,0.0 ,0.0 ,,,,,
AT3G52770,0.0 ,0.0 ,0.0 ,,,,,
AT3G52780,593.8 ,526.9 ,555.3 ,,,,,
AT3G52790,0.0 ,0.0 ,0.0 ,,,,,
AT3G52800,1.0 ,9.7 ,2.5 ,,,,,
AT3G52810,0.0 ,0.0 ,0.0 ,,,,,
AT3G52820,0.0 ,0.0 ,0.0 ,,,,,
AT3G52830,0.0 ,0.0 ,0.0 ,,,,,
AT3G52840,0.0 ,0.0 ,0.0 ,,,,,
AT3G52850,23.2 ,21.4 ,29.1 ,,,,,
AT3G52860,114.7 ,108.5 ,105.3 ,,,,,
AT3G52870,0.0 ,0.0 ,0.0 ,,,,,
AT3G52880,72.3 ,73.1 ,67.8 ,,,,,
AT3G52890,34.1 ,28.0 ,35.3 ,,,,,
AT3G52900,0.4 ,0.5 ,0.3 ,,,,,
AT3G52905,38.1 ,32.1 ,36.7 ,,,,,
AT3G52910,0.0 ,0.0 ,0.0 ,,,,,
AT3G52920,58.9 ,48.2 ,55.3 ,,,,,
AT3G52930,1058.9 ,1053.5 ,898.6 ,,,,,
AT3G52940,98.5 ,102.5 ,98.3 ,,,,,
AT3G52941,0.0 ,0.0 ,0.0 ,,,,,
AT3G52950,11.7 ,12.1 ,12.7 ,,,,,
AT3G52955,0.0 ,0.0 ,0.0 ,,,,,
AT3G52960,185.8 ,192.7 ,196.5 ,,,,,
AT3G52970,0.0 ,0.0 ,0.0 ,,,,,
AT3G52980,0.0 ,0.0 ,0.0 ,,,,,
AT3G52990,239.1 ,218.9 ,214.4 ,,,,,
AT3G53000,27.0 ,27.4 ,25.9 ,,,,,
AT3G53010,0.0 ,0.0 ,0.0 ,,,,,
AT3G53015,0.0 ,0.0 ,0.0 ,,,,,
AT3G53016,0.0 ,0.0 ,0.0 ,,,,,
AT3G53020,1494.8 ,1528.0 ,1503.8 ,,,,,
AT3G53030,20.2 ,18.4 ,19.9 ,,,,,
AT3G53040,0.0 ,0.0 ,0.0 ,,,,,
AT3G53050,0.0 ,0.0 ,0.0 ,,,,,
AT3G53060,0.0 ,0.0 ,0.0 ,,,,,
AT3G53065,0.0 ,0.0 ,0.0 ,,,,,
AT3G53070,0.0 ,0.0 ,0.0 ,,,,,
AT3G53075,0.0 ,0.0 ,0.0 ,,,,,
AT3G53080,0.0 ,0.0 ,0.0 ,,,,,
AT3G53090,0.8 ,0.5 ,0.8 ,,,,,
AT3G53100,0.0 ,0.0 ,0.0 ,,,,,
AT3G53110,95.6 ,114.2 ,101.1 ,,,,,
AT3G53120,23.1 ,37.0 ,30.8 ,,,,,
AT3G53130,9.7 ,7.5 ,9.0 ,,,,,
AT3G53140,0.0 ,0.0 ,0.0 ,,,,,
AT3G53150,0.0 ,0.0 ,0.0 ,,,,,
AT3G53160,0.0 ,1.9 ,0.8 ,,,,,
AT3G53170,0.0 ,0.0 ,4.5 ,,,,,
AT3G53180,0.0 ,0.0 ,0.0 ,,,,,
AT3G53190,36.8 ,40.7 ,35.1 ,,,,,
AT3G53200,0.0 ,0.0 ,0.0 ,,,,,
AT3G53210,0.0 ,0.0 ,0.0 ,,,,,
AT3G53220,12.8 ,12.3 ,14.7 ,,,,,
AT3G53230,0.2 ,7.4 ,5.1 ,,,,,
AT3G53232,0.0 ,0.0 ,0.0 ,,,,,
AT3G53235,0.0 ,0.0 ,0.0 ,,,,,
AT3G53240,12.5 ,11.0 ,12.8 ,,,,,
AT3G53250,0.0 ,0.0 ,0.0 ,,,,,
AT3G53260,0.0 ,0.0 ,1.4 ,,,,,
AT3G53270,31.6 ,42.8 ,32.1 ,,,,,
AT3G53280,99.5 ,88.0 ,101.9 ,,,,,
AT3G53290,0.0 ,0.0 ,0.0 ,,,,,
AT3G53294,0.0 ,0.0 ,0.0 ,,,,,
AT3G53300,0.0 ,0.0 ,0.0 ,,,,,
AT3G53305,0.0 ,0.0 ,0.0 ,,,,,
AT3G53310,0.0 ,0.0 ,0.0 ,,,,,
AT3G53320,30.6 ,31.2 ,30.7 ,,,,,
AT3G53330,0.0 ,0.0 ,0.0 ,,,,,
AT3G53340,30.2 ,24.5 ,29.9 ,,,,,
AT3G53342,0.0 ,0.0 ,0.0 ,,,,,
AT3G53350,6.8 ,5.4 ,6.8 ,,,,,
AT3G53360,0.1 ,0.0 ,0.1 ,,,,,
AT3G53365,0.0 ,0.0 ,0.0 ,,,,,
AT3G53370,19.6 ,35.4 ,26.2 ,,,,,
AT3G53380,0.0 ,0.0 ,2.3 ,,,,,
AT3G53390,17.8 ,16.6 ,15.5 ,,,,,
AT3G53400,0.8 ,0.8 ,0.6 ,,,,,
